,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,Neighborhood,OverallQual,OverallCond,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,SC_Abnorml,SC_AdjLand,SC_Alloca,SC_Family,SC_Normal,SC_Partial,SalePrice
117,1167,20,3,64.0,10475,2,2,2,2,1.5,1,4,4,4,16,8,5,6,1,5.0,1694,0,0,2,0,3,1,3,7,0,4.0,3,776,3,2,160,33,0,0,0,0,0,0,0,0,0,0,1,0,245350
118,1189,60,3,68.0,8935,2,2,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,831,829,0,2,1,3,1,3,7,0,4.0,2,493,3,2,144,68,0,0,0,0,0,0,0,0,0,0,1,0,195000
119,1199,20,3,70.0,9100,2,1,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,1212,0,0,2,0,3,1,3,6,0,4.0,2,573,3,2,356,0,0,0,0,0,0,0,0,0,0,0,1,0,178000
120,1202,60,3,80.0,10400,2,1,2,2,1.5,1,4,4,4,16,7,5,6,1,5.0,866,913,0,2,1,3,1,3,6,0,4.0,2,546,3,2,198,36,0,0,0,0,0,0,0,0,0,0,1,0,197900
121,1204,20,3,75.0,9750,2,1,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,1630,0,0,2,0,3,1,3,6,1,4.0,2,451,3,2,74,234,0,0,0,0,0,0,0,0,0,0,1,0,213000
122,1208,20,3,70.0,9135,2,1,2,2,1.0,1,4,4,4,16,6,5,6,1,5.0,1700,0,0,2,0,3,1,3,7,0,4.0,2,544,3,2,192,23,0,0,0,0,0,0,0,0,0,0,1,0,200000
123,1238,60,3,41.0,12393,2,3,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,847,1101,0,2,1,4,1,3,8,1,5.0,2,434,3,2,100,48,0,0,0,0,0,0,0,0,0,0,1,0,195000
124,1241,60,3,65.0,8158,2,1,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,884,884,0,2,1,3,1,3,8,0,4.0,2,543,3,2,0,63,0,0,0,0,0,0,0,0,0,0,1,0,224900
125,1279,60,3,75.0,9473,2,1,2,2,1.0,1,4,4,4,16,8,5,6,1,5.0,1128,903,0,2,1,3,1,3,7,1,4.0,2,577,3,2,0,211,0,0,0,0,0,0,0,0,0,0,1,0,237000
126,1281,20,3,67.0,9808,2,2,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,1573,0,0,2,0,3,1,3,6,0,4.0,2,544,3,2,0,72,0,0,0,0,0,0,0,0,0,0,1,0,227000
127,1283,20,3,61.0,8800,2,2,2,2,1.0,1,4,4,4,16,5,7,6,1,5.0,1040,0,0,2,0,3,1,3,5,0,3.0,2,484,3,2,0,0,0,0,288,0,0,0,0,0,0,0,1,0,150500
128,1308,20,3,60.0,8072,2,1,2,2,1.0,1,4,4,4,16,5,5,6,1,5.0,990,0,0,1,0,3,1,2,5,0,3.0,2,480,3,2,0,64,0,0,0,0,0,0,0,0,0,0,1,0,138000
129,1312,20,3,68.0,8814,2,1,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,1274,0,0,2,0,3,1,3,6,0,4.0,2,508,3,2,264,98,0,0,0,0,0,0,0,0,0,0,0,1,203000
130,1317,20,3,61.0,10226,2,2,2,2,1.0,1,4,4,4,16,8,5,6,1,5.0,1630,0,0,2,0,3,1,4,8,1,4.0,3,860,3,2,172,42,0,0,0,0,0,0,0,0,0,0,1,0,295493
131,1319,20,3,70.04995836802665,14781,2,3,2,2,3.0,1,4,4,4,16,8,5,6,1,5.0,1787,0,0,2,0,3,1,3,7,1,4.0,3,748,3,2,198,150,0,0,0,0,0,0,0,0,0,0,1,0,275000
132,1332,80,3,55.0,10780,2,2,2,2,1.0,1,4,4,4,16,5,5,6,1,5.0,954,0,0,1,0,3,1,2,6,0,3.0,2,576,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132500
133,1339,60,3,95.0,13450,2,2,2,2,1.5,1,4,4,4,16,7,5,6,1,5.0,920,941,0,2,1,3,1,3,8,0,5.0,2,492,3,2,146,91,0,0,0,0,0,0,0,0,0,0,1,0,200000
134,1340,20,3,120.0,9560,2,2,2,2,1.5,1,4,4,4,16,5,7,6,1,5.0,864,0,0,1,0,3,1,2,5,0,4.0,1,288,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,128500
135,1343,60,3,70.04995836802665,9375,2,1,2,2,1.0,1,4,4,4,16,8,5,6,1,5.0,1284,885,0,2,1,3,1,3,7,1,4.0,2,647,3,2,192,87,0,0,0,0,0,0,0,0,0,0,1,0,228500
136,1345,60,3,85.0,11103,2,2,2,2,1.5,1,4,4,4,16,7,5,6,1,5.0,728,728,0,2,1,3,1,3,8,1,4.0,2,440,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155835
137,1355,60,3,70.04995836802665,10316,2,2,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,992,873,0,2,1,3,1,3,7,1,4.0,3,839,3,2,0,184,0,0,0,0,0,0,0,0,0,0,1,0,235000
138,1367,60,3,68.0,9179,2,2,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,882,908,0,2,1,3,1,3,7,0,4.0,2,588,3,2,0,88,0,0,0,0,0,0,1,0,0,0,0,0,193000
139,1369,120,2,70.04995836802665,4435,2,1,2,2,1.0,1,4,4,3,16,6,5,6,1,5.0,848,0,0,1,0,1,1,3,4,0,4.0,2,420,3,2,140,0,0,0,0,0,0,0,0,0,0,0,1,0,144000
140,1370,20,3,48.0,10635,2,3,2,2,1.0,1,4,4,4,16,8,5,6,1,5.0,1668,0,0,2,0,3,1,3,8,1,4.0,2,502,3,2,0,262,0,0,0,0,0,0,0,0,0,0,1,0,232000
141,1373,60,3,75.0,9750,2,1,2,2,1.5,1,4,4,4,16,7,6,6,1,5.0,1108,989,0,2,1,3,1,3,8,1,3.0,2,583,3,2,253,170,0,0,0,0,0,0,0,0,0,0,1,0,274300
142,1391,20,3,70.0,9100,2,1,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,1525,0,0,2,0,3,1,3,6,0,4.0,2,541,3,2,219,36,0,0,0,0,0,0,0,0,0,0,1,0,235000
143,1403,20,3,64.0,6762,2,1,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,1294,0,0,2,0,2,1,3,6,1,4.0,2,662,3,2,168,55,0,0,0,0,0,0,0,0,0,0,0,1,193879
144,1407,85,3,70.0,8445,2,1,2,2,1.5,1,4,4,4,16,5,7,6,1,5.0,768,0,0,1,0,2,1,2,5,0,3.0,2,396,3,2,58,0,0,0,0,0,3,0,0,0,0,0,1,0,133000
145,1411,60,3,79.0,12420,2,1,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,944,896,0,2,1,3,1,3,6,0,4.0,2,622,3,2,0,45,0,0,0,0,0,0,0,0,0,0,1,0,230000
146,1423,120,2,37.0,4435,2,1,2,2,1.0,1,4,4,3,16,6,5,6,1,5.0,848,0,0,1,0,1,1,3,3,0,4.0,2,420,3,2,140,0,0,0,0,0,0,0,0,0,0,0,1,0,136500
147,1442,120,2,70.04995836802665,4426,2,1,2,2,1.0,1,4,4,3,16,6,5,6,1,5.0,848,0,0,1,0,1,1,3,3,1,4.0,2,420,3,2,149,0,0,0,0,0,0,0,0,0,0,0,1,0,149300
148,1445,20,3,63.0,8500,2,1,2,2,1.0,1,4,4,4,16,7,5,6,1,5.0,1422,0,0,2,0,3,1,3,7,0,4.0,2,626,3,2,192,60,0,0,0,0,0,0,0,0,0,0,1,0,179600
149,1448,60,3,80.0,10000,2,1,2,2,1.0,1,4,4,4,16,8,5,6,1,5.0,1220,870,0,2,1,3,1,3,8,1,4.0,2,556,3,2,0,65,0,0,0,0,0,0,0,0,0,0,1,0,240000
150,2,20,3,80.0,9600,2,1,2,2,1.0,1,2,4,4,20,6,8,6,1,5.0,1262,0,1,2,0,3,1,2,6,1,4.0,2,460,3,2,298,0,0,0,0,0,0,0,0,0,0,0,1,0,181500
151,54,20,3,68.0,50271,2,2,3,2,1.0,1,4,4,4,20,9,5,6,1,5.0,1842,0,0,0,1,0,1,3,5,1,4.0,3,894,3,2,857,72,0,0,0,0,0,0,0,0,0,0,1,0,385000
152,161,20,3,70.04995836802665,11120,2,2,2,2,3.0,1,4,4,4,20,6,6,6,1,5.0,1232,0,0,2,0,3,1,2,6,0,4.0,2,516,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,162500
153,327,120,3,32.0,10846,2,2,2,2,3.0,1,4,4,3,20,8,5,6,1,5.0,1719,0,0,1,1,1,1,3,6,2,4.0,2,473,3,2,122,30,0,0,0,0,0,0,0,0,0,0,1,0,324000
154,401,120,3,38.0,14963,2,3,2,2,1.0,1,4,4,3,20,8,5,6,1,5.0,1288,0,0,1,1,1,1,4,4,2,4.0,2,500,3,2,120,30,0,0,224,0,0,0,0,0,0,0,1,0,245500
155,673,20,3,70.04995836802665,11250,2,2,2,2,1.0,1,4,4,4,20,6,6,6,1,5.0,1208,0,0,1,1,3,1,2,6,1,4.0,2,546,3,2,198,42,0,0,0,0,0,0,0,0,0,0,1,0,165000
156,765,120,3,30.0,9549,2,2,2,2,3.0,1,4,4,3,20,8,5,6,1,5.0,1494,0,0,1,1,2,1,4,6,1,4.0,2,481,3,2,0,30,0,0,216,0,0,0,0,0,0,0,1,0,270000
157,850,80,3,80.0,9600,2,1,2,2,1.0,1,2,4,4,20,6,7,6,1,5.0,1094,761,0,2,1,3,1,2,7,1,4.0,2,512,3,2,113,100,0,0,0,0,0,0,0,0,0,0,1,0,187000
158,1156,20,3,90.0,10768,2,2,2,2,1.5,1,4,4,4,20,5,8,6,1,5.0,1437,0,0,2,0,3,1,3,6,1,4.0,2,528,3,2,0,21,0,0,180,0,0,0,0,0,0,0,1,0,218000
159,1165,80,3,70.04995836802665,16157,2,2,2,2,1.0,1,2,4,4,20,5,7,6,1,5.0,1432,0,0,1,1,2,1,3,5,1,4.0,2,588,3,2,168,180,0,0,0,0,0,0,0,0,0,0,1,0,194000
160,1254,60,3,70.04995836802665,17542,2,2,2,2,1.0,1,4,4,4,20,7,7,6,1,5.0,1516,651,0,2,1,3,1,3,9,2,4.0,2,518,3,2,220,47,0,0,0,0,3,0,0,0,0,0,1,0,294000
161,4,70,3,60.0,9550,2,2,2,2,1.5,1,4,4,4,17,7,5,6,1,5.0,961,756,0,1,0,3,1,3,7,1,3.0,3,642,3,2,0,35,272,0,0,0,0,0,1,0,0,0,0,0,140000
162,93,30,3,80.0,13360,2,2,4,2,1.0,1,4,4,4,17,5,7,6,1,5.0,964,0,0,1,0,2,1,2,5,0,3.0,2,432,3,2,0,0,44,0,0,0,0,0,0,0,0,0,1,0,163500
163,114,20,3,70.04995836802665,21000,2,1,1,2,1.5,1,4,4,4,17,6,5,6,1,5.0,2259,0,0,2,0,3,1,3,7,2,2.0,2,450,3,2,166,120,192,0,0,0,3,0,1,0,0,0,0,0,217000
164,115,70,3,61.0,7259,2,2,2,2,1.0,2,4,4,4,17,6,8,6,1,5.0,1436,884,0,2,1,3,1,3,9,1,3.0,1,180,3,2,224,0,0,0,0,0,3,0,0,0,0,0,1,0,259500
165,182,70,3,54.0,7588,2,1,2,2,1.0,1,4,4,4,17,7,6,6,1,5.0,901,901,0,1,1,4,1,2,9,1,3.0,1,216,3,2,0,0,40,0,0,0,0,0,0,0,0,0,1,0,200100
166,191,70,3,70.0,10570,2,1,1,2,1.0,2,4,4,4,17,8,8,6,1,5.0,1549,1178,0,2,1,3,1,3,10,2,3.0,2,440,3,2,0,74,0,0,0,0,0,0,0,0,0,0,1,0,315000
167,219,50,3,70.04995836802665,15660,2,2,2,2,1.5,1,4,4,4,17,7,9,6,1,5.0,1137,817,1,1,1,3,1,3,8,2,4.0,2,431,3,2,0,119,150,0,0,0,0,0,0,0,0,0,1,0,311500
168,252,120,2,44.0,4750,2,2,4,2,1.0,2,4,4,3,17,8,5,6,1,5.0,1625,0,1,2,0,2,1,3,5,1,4.0,2,538,3,2,123,0,0,0,153,0,0,0,0,0,0,1,0,0,235000
169,300,20,3,80.0,14000,2,1,2,2,1.0,1,4,4,4,17,6,8,6,1,5.0,1152,0,1,1,0,3,1,3,6,1,4.0,1,300,3,2,0,36,0,0,0,0,4,0,0,0,0,1,0,0,158500
170,301,190,3,90.0,15750,2,1,2,2,1.5,1,4,4,0,17,5,5,6,1,5.0,1336,0,0,1,0,2,1,2,5,2,4.0,1,375,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,157000
171,408,70,3,63.0,15576,2,1,2,2,1.0,1,4,4,4,17,6,7,6,1,5.0,840,840,0,2,0,4,1,2,8,0,4.0,1,308,3,2,0,0,160,0,0,0,0,0,0,0,0,0,1,0,177000
172,418,70,3,86.0,22420,2,2,2,2,1.0,1,2,4,4,17,6,6,5,0,4.0,1370,1254,0,2,1,4,1,2,10,1,3.0,3,864,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,239000
173,439,30,3,40.0,4280,2,1,2,2,1.0,1,4,4,4,17,5,6,6,0,5.0,694,0,0,1,0,2,1,3,4,1,3.0,1,352,3,1,0,0,34,0,0,0,3,0,0,0,0,0,1,0,90350
174,464,70,3,74.0,11988,2,2,4,2,1.0,2,4,4,4,17,6,7,6,1,4.0,849,811,0,1,1,3,1,2,6,1,3.0,1,240,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,188700
175,504,20,3,100.0,15602,2,2,2,2,1.0,1,4,4,4,17,7,8,6,1,5.0,1801,0,0,2,0,1,1,2,6,2,4.0,2,484,3,2,0,54,0,0,161,0,2,0,0,0,0,0,1,0,289000
176,515,45,3,55.0,10594,2,1,2,2,1.0,1,4,4,4,17,5,5,2,0,5.0,789,0,0,1,0,2,1,2,5,0,3.0,1,200,1,2,0,0,112,0,0,0,3,0,0,0,0,0,1,0,96500
177,520,70,3,53.0,10918,2,1,2,2,1.0,1,4,4,4,17,7,9,6,1,5.0,1276,804,0,1,1,3,1,3,9,2,3.0,1,282,3,2,0,0,0,0,145,0,3,0,0,0,0,0,1,0,234000
178,530,20,3,70.04995836802665,32668,2,2,2,2,3.0,1,4,4,4,17,6,3,6,1,5.0,2515,0,0,3,0,4,2,2,9,2,4.0,2,484,3,2,0,0,200,0,0,0,0,0,0,0,1,0,0,0,200624
179,599,20,3,80.0,12984,2,1,1,2,1.0,1,4,4,4,17,5,6,6,1,5.0,1647,0,0,2,0,3,1,3,7,1,4.0,2,621,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,217500
180,609,70,3,78.0,12168,2,1,4,2,1.0,2,4,4,4,17,8,6,6,1,5.0,1940,1254,0,2,1,4,1,2,10,2,2.0,2,380,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,359100
181,658,70,3,60.0,7200,2,1,4,2,1.0,2,4,4,4,17,7,6,6,1,5.0,851,651,0,1,1,3,1,2,6,1,4.0,1,270,3,1,0,0,112,0,0,0,3,0,0,0,0,0,1,0,149000
182,670,30,3,80.0,11600,2,1,2,2,1.0,1,4,4,4,17,4,5,6,1,5.0,1180,0,0,1,0,2,1,1,5,1,3.0,1,252,2,2,0,0,67,0,0,0,0,0,0,0,0,0,1,0,137500
183,674,20,3,110.0,14442,2,1,2,2,1.0,1,4,4,4,17,6,7,6,1,5.0,1839,0,0,2,0,3,1,3,7,2,4.0,2,416,3,2,0,87,0,0,200,0,0,0,0,0,0,0,1,0,257500
184,727,20,3,70.04995836802665,21695,2,2,2,2,1.5,1,4,4,4,17,6,9,6,1,5.0,1680,0,0,2,0,3,1,3,5,1,4.0,2,540,3,2,292,44,0,182,0,0,0,0,0,0,0,0,1,0,222000
185,853,75,3,53.0,7128,2,1,2,2,1.0,1,4,4,4,17,7,5,6,1,5.0,918,728,0,2,0,4,1,2,7,2,3.0,1,240,3,2,0,0,0,0,126,0,3,0,0,0,0,0,1,0,164000
186,861,50,3,55.0,7642,2,1,2,2,1.5,1,4,4,4,17,7,8,6,1,5.0,912,514,0,1,1,3,1,3,7,1,3.0,1,216,3,2,0,240,0,0,0,0,4,0,0,0,0,0,1,0,189950
187,908,50,3,86.0,11500,2,2,2,2,1.0,1,4,4,4,17,7,7,6,1,5.0,1020,1037,0,1,1,3,1,3,6,1,4.0,1,180,3,2,0,0,0,0,322,0,0,0,0,0,0,0,1,0,250000
188,914,90,2,82.0,6270,2,1,4,2,1.0,1,4,4,1,17,5,6,6,0,4.0,1001,1001,0,2,0,4,2,2,8,0,6.0,3,871,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,145000
189,956,90,2,82.0,7136,2,2,4,2,1.0,1,4,4,1,17,6,6,6,0,3.0,979,979,0,2,0,4,2,2,8,0,4.0,2,492,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,145000
190,967,50,3,130.0,9600,2,2,4,2,1.0,1,4,4,4,17,5,7,6,1,5.0,976,332,0,1,1,2,1,2,7,2,3.0,1,256,3,2,0,70,0,0,0,0,0,0,0,0,0,0,1,0,160000
191,1013,70,3,55.0,10592,2,1,2,2,1.0,1,4,4,4,17,6,7,6,1,5.0,900,602,0,1,1,3,1,3,7,2,3.0,1,180,3,2,96,0,112,0,53,0,0,0,0,0,0,0,1,0,165000
192,1035,30,3,50.0,6305,2,1,1,2,1.0,1,4,4,4,17,5,7,6,1,5.0,954,0,0,1,0,2,1,1,5,1,2.0,1,240,3,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,119750
193,1060,50,3,70.04995836802665,11275,2,2,4,2,1.5,2,4,4,4,17,6,7,6,1,5.0,1096,895,0,1,1,3,1,2,7,1,3.0,2,432,2,2,0,0,19,0,0,0,0,0,0,0,0,0,1,0,220000
194,1076,70,3,75.0,13125,2,1,2,2,1.0,1,4,4,4,17,7,6,6,1,5.0,960,780,0,1,1,3,1,2,6,2,4.0,1,240,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,219500
195,1148,70,3,75.0,12000,2,1,1,2,1.0,1,4,4,4,17,7,7,6,1,5.0,860,704,0,1,1,3,1,1,7,1,4.0,1,234,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,174500
196,1153,20,3,90.0,14115,2,2,2,2,1.0,1,4,4,4,17,6,7,6,1,5.0,1811,0,0,1,0,2,1,4,6,1,4.0,2,470,3,2,0,0,280,0,0,0,0,0,1,0,0,0,0,0,230000
197,1162,20,3,70.04995836802665,14778,2,2,3,2,3.0,1,7,4,4,17,6,7,6,1,5.0,1640,0,0,1,0,3,1,3,7,1,3.0,2,924,3,2,108,0,0,216,0,0,0,0,0,0,0,0,1,0,224000
198,1175,70,3,80.0,16560,2,2,2,2,1.0,1,4,4,4,17,6,8,6,1,5.0,1170,1175,0,2,1,4,1,2,9,1,3.0,2,360,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,239000
199,1179,50,3,54.0,7681,2,2,2,2,1.0,1,4,4,4,17,5,6,6,1,5.0,820,523,0,1,1,3,1,2,7,1,3.0,1,186,3,2,192,0,102,0,0,0,0,0,0,0,0,0,1,0,154900
200,1182,120,2,64.0,5587,2,2,4,2,1.0,2,4,4,3,17,8,5,6,1,5.0,1652,0,1,2,0,2,1,3,5,1,4.0,2,482,3,2,162,53,0,153,0,0,0,0,0,0,0,0,0,1,392500
201,1236,70,3,96.0,13132,2,1,2,2,1.0,1,4,4,4,17,5,5,6,1,3.0,892,892,0,1,1,4,1,2,9,0,3.0,1,180,2,0,203,40,0,0,0,0,0,0,0,0,0,0,1,0,138887
202,1245,70,3,70.04995836802665,11435,2,2,4,2,1.5,2,4,4,4,17,8,7,6,1,5.0,792,725,0,1,0,3,1,3,7,2,3.0,2,400,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,230000
203,1269,50,3,70.04995836802665,14100,2,2,2,2,1.0,2,4,4,4,17,8,9,6,1,5.0,1968,1479,0,3,1,4,1,3,11,2,5.0,3,1014,3,2,314,12,0,0,0,0,2,0,0,0,0,0,1,0,381000
204,1275,50,3,53.0,5362,2,1,2,2,1.5,1,4,4,4,17,5,6,6,1,5.0,661,589,0,2,0,3,1,2,8,1,3.0,2,552,3,2,242,0,81,0,0,0,0,0,0,0,0,0,1,0,139000
205,1302,70,3,70.04995836802665,7500,2,2,1,2,1.0,1,4,4,4,17,6,7,6,1,5.0,753,741,0,1,0,3,1,3,7,2,4.0,1,213,3,1,0,0,0,0,224,0,0,0,0,0,0,0,1,0,177500
206,1311,20,3,100.0,17500,2,1,2,2,1.0,1,8,4,4,17,7,8,6,1,5.0,1902,0,0,2,0,3,1,4,7,2,4.0,2,567,3,2,0,207,162,0,0,0,0,0,0,0,0,0,1,0,335000
207,1344,50,3,57.0,7558,2,1,1,2,1.0,1,4,4,4,17,6,6,6,1,5.0,1172,741,0,1,1,3,1,2,9,1,3.0,2,342,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177000
208,1406,120,2,44.0,3842,2,2,4,2,1.0,2,4,4,3,17,8,5,6,1,5.0,1646,0,1,2,0,2,1,3,5,1,4.0,2,482,3,2,128,53,0,0,155,0,0,0,0,0,0,0,1,0,275000
209,1420,20,3,70.04995836802665,16381,2,2,2,2,1.0,1,4,4,4,17,6,5,6,1,5.0,1844,0,0,2,0,3,1,3,7,1,4.0,2,540,3,2,0,73,216,0,0,0,0,0,0,0,0,0,1,0,223000
210,1441,70,3,79.0,11526,2,2,1,2,1.0,2,4,4,4,17,6,7,6,1,5.0,1423,748,0,2,0,3,1,2,11,1,3.0,2,672,3,2,431,0,0,0,0,0,0,0,0,0,0,0,1,0,191000
211,1458,70,3,66.0,9042,2,1,2,2,1.0,1,4,4,4,17,7,9,6,1,5.0,1188,1152,0,2,0,4,1,3,9,2,4.0,1,252,3,2,0,60,0,0,0,0,4,2500,0,0,0,0,1,0,266500
212,5,60,3,84.0,14260,2,2,2,2,1.0,1,4,4,4,24,8,5,6,1,5.0,1145,1053,0,2,1,4,1,3,9,1,4.0,3,836,3,2,192,84,0,0,0,0,0,0,0,0,0,0,1,0,250000
213,86,60,3,121.0,16059,2,1,2,2,1.5,1,4,4,4,24,8,5,6,1,5.0,1301,1116,0,2,1,4,1,3,9,1,4.0,2,462,3,2,127,82,0,0,0,0,0,0,0,0,0,0,1,0,260000
214,227,60,3,82.0,9950,2,2,2,2,1.0,1,4,4,4,24,7,5,6,1,5.0,1214,1306,0,2,1,4,1,3,9,1,4.0,3,721,3,2,224,114,0,0,0,0,0,0,1,0,0,0,0,0,290000
215,232,60,3,174.0,15138,2,2,2,2,1.0,1,4,4,4,24,8,5,6,1,5.0,1490,1304,0,2,1,4,1,4,9,1,4.0,3,810,3,2,0,146,202,0,0,0,0,0,0,0,0,0,1,0,403000
216,273,60,3,92.0,11764,2,2,2,2,3.0,1,4,4,4,24,8,7,6,1,5.0,1164,1106,0,2,1,4,1,3,9,1,4.0,3,671,3,2,132,57,0,0,0,0,0,0,0,0,0,0,1,0,290000
217,319,60,3,90.0,9900,2,1,3,2,1.0,2,4,4,4,24,7,5,6,1,5.0,1372,1274,0,2,1,4,1,3,9,1,4.0,3,656,3,2,340,60,144,0,0,0,0,0,0,0,0,0,1,0,260000
218,360,60,3,78.0,12011,2,2,2,2,3.0,1,4,4,4,24,8,5,6,1,5.0,1086,838,0,2,1,3,1,3,7,1,4.0,2,592,3,2,208,75,0,0,374,0,0,0,0,0,0,0,1,0,280000
219,404,60,3,93.0,12090,2,1,2,2,1.5,1,4,4,4,24,8,5,6,1,5.0,1165,1098,0,2,1,4,1,3,10,1,5.0,2,420,3,2,144,123,0,0,0,0,0,0,1,0,0,0,0,0,258000
220,424,60,3,80.0,9200,2,1,2,2,1.0,1,4,4,4,24,8,5,6,1,5.0,1470,1160,0,2,1,4,1,3,8,1,4.0,3,696,3,2,0,66,0,0,0,0,0,0,0,0,0,0,1,0,315000
221,497,20,3,70.04995836802665,12692,2,2,2,2,1.0,1,4,4,4,24,8,5,6,1,5.0,3228,0,0,3,0,4,1,3,10,1,4.0,2,546,3,2,264,75,291,0,0,0,0,0,0,0,0,0,1,0,430000
222,518,60,3,79.0,10208,2,2,2,2,1.0,1,4,4,4,24,7,5,6,1,5.0,1277,1067,0,2,1,3,1,3,7,1,4.0,3,889,3,2,220,0,0,0,0,0,0,0,0,0,0,0,1,0,265000
223,525,60,3,95.0,11787,2,2,2,2,1.0,1,4,4,4,24,7,5,6,1,5.0,1383,1015,0,2,1,3,1,3,8,1,4.0,3,834,3,2,239,60,0,0,0,0,0,0,0,0,0,0,1,0,315750
224,542,60,3,70.04995836802665,11000,2,1,2,2,1.0,1,4,4,4,24,8,5,6,1,5.0,997,1288,0,2,1,4,1,3,8,1,5.0,3,648,3,2,0,56,0,0,0,0,0,0,0,0,0,0,1,0,248000
225,565,60,3,70.04995836802665,13346,2,2,2,2,3.0,1,4,4,4,24,7,5,6,1,5.0,1166,1129,0,2,1,4,1,3,9,1,4.0,2,590,3,2,0,40,0,0,0,0,0,0,0,0,0,0,1,0,268000
226,655,20,3,91.0,10437,2,2,2,2,1.0,1,4,4,4,24,8,6,6,1,5.0,2113,0,0,2,1,2,1,3,7,1,4.0,3,839,3,2,236,46,0,0,0,0,0,0,0,0,0,0,1,0,350000
227,662,60,3,52.0,46589,2,3,2,2,3.0,1,4,4,4,24,8,7,6,1,5.0,1686,762,0,2,1,4,1,3,8,1,4.0,3,711,3,2,517,76,0,0,0,0,0,0,0,0,0,0,1,0,402000
228,685,60,3,58.0,16770,2,3,2,2,3.0,1,4,4,4,24,7,5,6,1,5.0,1195,644,0,2,1,4,1,2,7,0,4.0,2,486,3,2,0,81,0,0,0,0,0,0,0,0,0,0,1,0,221000
229,692,60,3,104.0,21535,2,2,2,2,1.5,1,4,4,4,24,10,6,6,1,5.0,2444,1872,1,3,1,4,1,4,10,2,4.0,3,832,3,2,382,50,0,0,0,0,0,0,0,0,0,0,1,0,755000
230,719,60,3,96.0,10542,2,1,2,2,1.0,1,4,4,4,24,7,5,6,1,5.0,1325,1093,0,2,1,3,1,3,9,1,4.0,3,983,3,2,250,154,216,0,0,0,0,0,0,0,0,0,1,0,341000
231,749,20,3,59.0,10593,2,2,2,2,1.0,1,4,4,4,24,7,5,6,1,5.0,1720,0,0,2,0,3,1,3,7,1,4.0,2,527,3,2,240,56,154,0,0,0,0,0,0,0,0,0,1,0,260400
232,760,60,3,65.0,12257,2,2,2,2,1.0,1,4,4,4,24,8,5,6,1,5.0,1328,1203,0,2,1,4,1,3,9,1,4.0,3,752,3,2,222,98,0,0,0,0,0,0,0,0,0,0,1,0,290000
233,764,60,3,82.0,9430,2,1,2,2,1.0,1,4,4,4,24,8,5,6,1,5.0,1268,1097,0,2,1,3,1,3,8,1,4.0,3,856,3,2,0,128,0,0,180,0,0,0,0,0,0,0,1,0,337000
234,793,60,3,92.0,9920,2,2,2,2,3.0,1,4,4,4,24,7,5,6,1,5.0,1127,886,0,2,1,3,1,2,8,1,4.0,2,455,3,2,180,130,0,0,0,0,0,0,0,0,0,0,1,0,269790
235,982,60,3,98.0,12203,2,2,2,2,1.5,1,4,4,4,24,8,5,6,1,5.0,1276,1336,0,2,1,4,1,3,8,1,4.0,3,676,3,2,250,0,0,0,0,0,0,0,0,0,0,0,1,0,336000
